Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,2.26272032110959,2.3963286474576,2.31711261820479,2.45670490532932,2.50242946273248,2.6130720546052,2.66146234663081,2.77545297474157,2.72520997647958,2.59032555534333,2.37925193476323,2.14921981473914,1.92808908226383,1.84287543134514,1.84434156904179,1.96038246336169,2.08160527606916,2.13737233870079,2.13269115505073,1.9193990525548,1.63625139496428,1.37769126490303,1.12935599859129,0.94890538541273,0.917795573922927,0.927773387823689,0.988211590056923,1.00369100222382,1.04350015950331,1.13119379355151,1.18803591683982,1.27702432615096,1.34216485420437,1.41784393719261,1.49338051273589,1.48112191156384,1.50417440340428,1.52587721033832,1.49984882336847,1.40752170018295,1.2584885517601,1.10286421124473,0.969887925007872,0.869902920037024,0.807266831691393,0.75472056353829,0.73762945129744,0.703836948921022,0.718654066264389,0.719124422682976,0.74455524450427,0.827262731069455,0.883310730332751,0.867454351064779,0.779431376924594,0.661376301266921,0.500480226864086,0.37636875513052,0.290582690270153,..
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,1.55001939038899,1.60657495946158,1.3997309541126,1.23563344312338,1.2426991594818,1.22744551054822,1.22419791254519,1.201180912123,1.12523132285999,0.920478952952093,1.03628102597155,1.24558285540271,1.08190709614434,0.95434956902678,0.903795649203906,0.844284714491626,0.814807301678743,0.789147833101285,0.726941155491028,0.540861205437315,0.451032941179723,0.576822232379474,0.70338626338287,0.807019735359073,0.829019018784799,0.859591157107066,0.965016472614713,1.04105283058689,1.06395686619688,0.79588348340029,0.367999030323355,0.170116869352429,-0.108586324904251,-0.474107542700159,-0.694003962919015,-0.769728017770742,-0.760343408174495,-0.737830358066631,-0.724436206600195,-0.709489234071613,-0.703385440488978,-0.824008723044179,-0.802765710748508,-0.812278097406687,-1.12299127483243,-1.62840112593427,-1.59637831830094,-1.187947957259,-1.02848317546539,-1.11034575437238,-2.09694341985475,-2.25846389882827,-1.34120198821595,-1.01200736818103,-0.859827343070249,-0.940753796646208,-1.27069453298857,-1.39832220092102,-1.38380431071839,..
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,0.787241986189745,0.911525536470683,1.22493081884298,1.03901066517559,1.11990124963074,1.1376686982108,0.71987626682955,0.328903404633494,0.2549025372326,0.490087859971103,0.493889466721461,0.953656918277231,1.21304031189342,1.10466656648279,1.30405816817688,1.09244783943894,0.494942519180953,0.173662846984142,0.179439197124502,0.234251269062172,0.355980931791434,0.294773135465379,0.082107428492381,0.0265336520751997,0.1027856081308,0.193256818675591,0.44867099908019,0.648083393492208,0.725614578503426,0.972627746123582,1.25174570700817,1.33968316953886,1.32834757125223,1.34238702924688,1.36184013740089,1.40474246355929,1.36114394109864,1.25350248369427,1.24387080269218,1.35062128530242,1.34408299573143,1.19045634528707,1.04766081596443,1.21520087964639,1.42133256471314,1.53005466340868,1.59505191774492,1.54438684650549,1.78749663225793,1.85177523043645,1.8254058035237,2.22266050326725,2.40154189982875,2.31117625275217,2.35697870484045,2.35995118136865,2.15531198799205,2.43097641776115,1.89231468434563,..
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,-0.294575563305931,1.57932406686123,3.30108295929797,4.47431660829881,4.93263146092901,4.8735793218563,4.78646666484892,4.68512882170586,4.19939972131325,3.30902068877294,2.19911825694152,1.02802906461826,0.0116581743029201,-0.734297670735222,-1.08381622441952,-1.09362230753096,-1.06220431495932,-1.00767426909726,-0.638765844187587,0.114319482245934,1.11128445856253,2.20262973768254,3.14869772750941,3.8173781392508,4.1244545701099,4.17221548660305,4.17540369387503,4.17072857925574,4.00496800080857,3.67569180497753,3.25927361090947,2.81564954514353,2.42631015468318,2.1537739874247,2.03189623539731,2.0215253626037,2.01833562912776,2.00805765824666,2.03812877154469,2.1177145487731,2.2216439076662,2.3463627818757,2.45467967121231,2.49609762617573,2.45396865004187,2.35978072482773,2.24059372295428,2.14610915244226,2.10412273608316,2.14305093282059,2.22041605199565,2.31643219488516,2.36935355636361,2.33633747638639,2.19882443367699,1.99236142107056,1.76987320822609,1.57828017648679,1.44331136552005,..
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2.37372995829774,2.40631023060855,2.43836086652889,2.46932368707076,2.49925643830188,2.52864395179666,2.55625469083645,2.58402363940713,2.6153443474791,2.65053320615332,2.68749358791616,2.72317546729013,2.755041821439,2.78254255095536,2.80453628240917,2.82193919295542,2.8368562027463,2.84980627058147,2.86004874543498,2.86792802076515,2.87320786021529,2.88117474839928,2.88706850088496,2.88360345838478,2.86863129447377,2.84858782174948,2.82768098105062,2.81576482415418,2.82091759118394,2.84670899576914,2.88620025751485,2.92429309098528,2.95776971157171,2.99599663658711,3.03871530658799,3.08108071577888,3.12164017802628,3.15181812481716,3.16206069323792,3.14887661241171,3.11970869595064,3.08585770501717,3.05349376685692,3.01996927733734,2.98667624196401,2.95390110068182,2.92115835786059,2.88825162085296,2.85559832967612,2.82348681488674,2.79266677058999,2.76188958903235,2.73396791894471,2.71321241959968,2.70099601097503,2.69421338218148,2.68818381201029,2.67988323936388,2.6696132402134,..
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2.33078826537881,2.36976845712348,2.40666563992273,2.44102170371293,2.47212065983267,2.500218701975,2.53077159261866,2.56153043776279,2.58602309057614,2.60388170143332,2.61880703164186,2.62911781317622,2.64551134992102,2.68251620446434,2.74424691682728,2.81984523454379,2.94347758026125,3.05968572321608,3.08099795507638,2.98426136287785,2.83883938816885,2.55792593943055,2.36714139162517,2.58493310284773,3.30893150483859,4.26767055800399,5.3328083855043,6.00849862529329,5.90884512160679,4.95670009057684,3.56018896611034,2.06117788280225,0.88786794920161,0.251161384195678,0.363476570351574,1.0079153305455,1.79571109400904,2.38694928584542,2.76165536460771,2.82158949392648,2.67647598836823,2.50883390603094,2.43395830022113,2.41657093778038,2.48269491014155,2.60056961501358,2.7169776015954,2.79782593578788,2.85271162600252,2.87400850296089,2.87071718198449,2.86443523100147,2.85869211286655,2.83841761503587,2.80309477008311,2.75946170038592,2.70990355147984,2.66661638772471,2.64191728771031,..
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,3.06448482923733,3.15549653782596,3.20910455948547,3.18654753269805,3.07309331685401,2.90446605493394,2.7286559498941,2.58368592996451,2.47411548274895,2.41208406581545,2.38596695209379,2.36263928228345,2.33938744530358,2.34214131894924,2.37369704177192,2.42245004614984,2.48889095073157,2.54673875034853,2.56661379516537,2.53704800315535,2.48051870837449,2.40575314222315,2.35738816952027,2.37775251803964,2.4849836188891,2.64135409338627,2.81160515362125,2.93746447654855,2.98411161303397,2.93204850828043,2.81728483055277,2.68205518254003,2.57309313861009,2.50609451104874,2.49669362855068,2.52135264865953,2.55406337317731,2.56084826202047,2.52711826033573,2.44180698043215,2.3246169412232,2.19550371444116,2.083956653158,2.00561201246784,1.97175445909362,1.96526210957713,1.97086608820315,1.95919405835871,1.9113652039401,1.81567478098162,1.69102707103231,1.55799095010375,1.44566067334625,1.3691137131951,1.34049065916108,1.34494767739689,1.3578645165386,1.36019298084803,1.35251165124592,..
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2.57678819601313,2.70286723879194,2.75614305283304,2.74989269028749,2.65034074328614,2.51086437444222,2.32673808083961,2.20314253055081,2.22027899655077,2.41928795963403,2.72409987700093,3.07352496298172,3.34001770771567,3.46333233615444,3.38978972992916,3.21268799136587,2.99394157753669,2.85298844068667,2.82830335066157,2.97715130854448,3.20748540503108,3.44776089335098,3.61289013046368,3.69478164226281,3.67967460356645,3.59181115277923,3.4876435574549,3.38832088669281,3.27392961780398,3.15535390095921,3.02433050052734,2.91160730258865,2.79579426383571,2.64805499334651,2.43623012425311,2.20844538317771,1.96530144779016,1.7816063226803,1.7332863003195,1.87170351445318,2.12369513190939,2.44238803214387,2.71510514367788,2.84738328755232,2.79585861539196,2.6450605479186,2.43531147630108,2.31865225999919,2.44124816759188,2.85475366531429,3.43113926553874,3.95667433955291,4.30600432861503,4.51733360677578,4.56740972879459,4.47300750595921,4.4283632941825,4.29918610769942,3.81313622480854,..
Population growth (annual %),SP.POP.GROW,Mali,MLI,1.11345092971902,1.10586816644304,1.10434644276477,1.11329073269772,1.13545172051846,1.16928030653318,1.20267314387137,1.2403551772341,1.29950081654897,1.38423942769395,1.48401722785051,1.59230283635896,1.68849322020556,1.75322310612966,1.77692011895055,1.77318965070962,1.75017767309818,1.73629793449206,1.75467710724825,1.81788677109322,1.9040725238752,2.01896524572559,2.10547107893418,2.09596181612773,1.96448304053275,1.7651808794154,1.53285086017586,1.36565876969352,1.34663540301671,1.52285761314146,1.82723864951672,2.17285949673098,2.4570457995291,2.64089904333351,2.68937332096856,2.65095793955486,2.59413295390286,2.57688135565962,2.60287413895114,2.68899997543263,2.81183603168724,2.92715417907364,3.01735275536536,3.10037102917736,3.17354760346628,3.23315249770674,3.29421792805979,3.33740626829686,3.32904732601524,3.26114908644781,3.15862674858769,3.04459357297442,2.95256521897336,2.90106215429596,2.90192170501969,2.93599204683621,2.97529528280165,2.99911536700425,3.00791357916659,..
Population growth (annual %),SP.POP.GROW,Malta,MLT,4.00662703522943,-0.398895895605156,-0.415929121533107,-0.417666319903278,-0.403852676882117,-0.765568929336958,-1.13565889323359,-1.1647518993493,-1.17847840597764,-1.17609980275292,-0.543703456522926,0.0165193689976679,-0.0826241474749714,-0.0826924714284027,-0.067527758459834,0.734392579767725,0.508856893781478,0.390375595306017,1.04091990369059,1.01360238083902,1.04860267451293,0.735340232751273,2.14497741123595,1.40948249289422,0.02087376372126,1.75674824972899,1.67089816229853,0.688607248214418,0.821039289346079,0.973294582315565,0.978313699279678,2.69509289211785,1.03164027783494,0.998755132026019,0.93526391926236,0.697143006602962,0.656524533590292,0.756792686540295,0.649936278938043,0.592860773979805,0.645267230900854,0.75110649818537,0.745506921127166,0.657732334391546,0.67162845452858,0.637436918202842,0.364336947162944,0.348755082369901,0.650655460565174,0.753906931031973,0.49118281065151,0.423700885195294,0.899209211902256,1.4040502758129,1.9967544083193,2.38639536345808,2.28861544064371,2.73866285589301,3.26472013750544,..
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,1.87255919021184,2.61853213688307,3.24232597973782,3.58207653874005,3.63188832522982,3.37738754623842,3.17740104219051,3.014304945239,3.06859601080848,3.42671476891325,3.86383870283227,4.40274424095799,4.71063402175167,4.79777462860987,4.55363221652329,4.17167879095906,3.74506626601331,3.39894256895089,3.35058903517538,3.49383535400346,3.86766434989464,4.21711624766606,4.40113345440384,4.57737087617225,4.67010930459806,4.74384576788396,4.7829446030248,4.76396158139821,4.4294014755649,3.86464564203112,3.11763226226687,2.36854552877878,1.72253846858594,1.18294407022721,0.767650652136467,0.480770156810308,0.150509979893172,-0.16438414127193,-0.186496889560518,0.132964228402825,0.652330928722572,1.30953669775218,1.82678118386074,2.05249773230045,1.89013520923101,1.42528885892578,0.916917029714797,0.507969397910223,0.219202582759657,0.135202468471406,0.206009876084029,0.292302040763975,0.328482917573052,0.38889671116062,0.422374156850284,0.45368170088211,0.514006028614916,0.557893547568377,0.60959569220907,..
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2.90048648354251,2.91996538318578,2.93786781499414,2.95560242702238,2.97709696180033,2.99717345007693,3.0161975945747,3.02856661995573,3.03146409010894,3.02578589211102,3.01280795109689,2.99740621781364,2.98231445876639,2.97084119277597,2.96155362241016,2.95492952831177,2.94428245923375,2.93265985241725,2.92545193857831,2.9266127262742,2.9279379501598,2.93280052933674,2.92920796561556,2.90841081201287,2.8645799562102,2.80823109529618,2.75081373583911,2.70073496124148,2.65986250198215,2.63111458965328,2.61189153391618,2.59901322174979,2.58765236077013,2.57488177653933,2.55889067004688,2.5438948091284,2.52955375375267,2.52431813532852,2.54195466304516,2.58502223035073,2.64409051569092,2.70731543864991,2.76266137747934,2.80570436508657,2.83295015995971,2.84911836020414,2.85907905057221,2.87016629230941,2.88447550506516,2.90532026522469,2.92679992840676,2.94551992533814,2.95443846410555,2.94915823912663,2.92732033171414,2.89357407247678,2.85611024246197,2.81899978265231,2.78043440578277,..
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,2.86041673627912,3.19493963796123,2.83733679491855,2.6089232743809,2.4079632860718,2.23175799688301,2.07825391825284,1.9455380416704,1.8322860030699,1.73729768611086,1.65957892300445,1.58900312538975,1.51639266924615,1.48715050140956,1.51741920004679,1.57717040981088,1.61326195928039,1.62727086648908,1.30684309062206,1.74041911636893,1.68601231607574,1.4819683080138,1.22242818791707,0.919667982370994,1.0457354601341,0.81732139513889,0.764515985971925,0.748099100249826,0.688400517657601,0.765914828413802,0.712313471132199,1.07946362530249,1.31574311449685,1.18554061440712,1.40006449419438,0.859933461061684,1.02276454116174,1.25209760994193,1.05142162473208,1.27124855157122,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.220398691741504,0.181061469451535,0.132433082605329,0.0687231379365168,0.0901868114668421,0.0545472669534157,..
Population growth (annual %),SP.POP.GROW,Mexico,MEX,3.11850759656585,3.11265537030025,3.10596378859192,3.10356987278023,3.10759050974029,3.11383706972012,3.11454915399194,3.10694105640689,3.09447514637208,3.07678119642359,3.05288622930265,3.02750279016519,2.9947958812121,2.9446276510044,2.87443902368965,2.79185028993388,2.70473263242892,2.62312284369101,2.55181107222824,2.49445392602113,2.44620885626553,2.40044193141247,2.35089312872875,2.29636369016345,2.23497733889267,2.16969550764444,2.10397893691626,2.04215181368528,1.98600426519494,1.93709506438825,1.89312547323698,1.85244328969512,1.81073986191808,1.76475484875728,1.71269903402158,1.65759774896321,1.60574453724384,1.55944067255811,1.51609270165456,1.4762100147435,1.4410874716918,1.40396086548011,1.37301396068965,1.36378613127152,1.38146701870069,1.4158226663881,1.4562076048431,1.48606447529473,1.49536911114693,1.47675759411249,1.43814153288358,1.39479253855144,1.3552892520419,1.31556098414421,1.27767636349717,1.24117772471849,1.20325132906034,1.16396777921201,1.12642114890216,..
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,3.24431755091996,3.13582954784989,3.07637417939185,3.09309436884453,3.24827446691882,3.42601304791959,3.69336935307254,3.82855652668066,3.62915279261092,2.96479241777044,2.09283563489845,1.0769422055848,0.316819846707496,-0.0144521433582966,0.296652853351191,1.07181138008613,1.93434483857359,2.6388535494062,3.14601893411325,3.34972310620204,3.36462614944571,3.36121912903901,3.37503927238001,3.29957252780508,3.13288635790877,2.89652138540114,2.61042221732709,2.33196238757212,2.20492105072724,2.22754611951108,2.35777214932985,2.53152119538799,2.61706890902018,2.46086532607988,2.01488156666705,1.40385056911775,0.733846239793198,0.146678316526909,-0.251052335950136,-0.395391021106217,-0.352258674621524,-0.213445263373206,-0.133518224529053,-0.120599647208769,-0.258516671235335,-0.466267048898587,-0.716787938917714,-0.883641333405279,-0.866405723617369,-0.550074504130934,-0.0621703292709712,0.522386716211718,1.01560818330053,1.34962510854665,1.42476586685365,1.33957194240116,1.20488884057292,1.12238066643832,1.05400821370478,..
